高材捷足,gāo cái jié zú,高材：才能高；捷足：迈步快。形容人才能出众，行事敏捷。,,,,,,,,,,,,,,,,,,,,,,,
高而不危,gāo ér bù wēi,身居高位而没有倾覆的危险。,,,,,,,,,,,,,,,,,,,,,,,
高官尊爵,gāo guān zūn jué,显贵的官职和爵位。,,,,,,,,,,,,,,,,,,,,,,,
高官显爵,gāo guān xiǎn jué,显：显要，显赫；爵：爵位，官爵。官职很高，爵们显赫。,,,,,,,,,,,,,,,,,,,,,,,
高垒深沟,gāo lěi shēn gōu,垒：壁垒，军营四周所筑围墙。沟：战壕。高筑壁垒，深挖壕沟。指强固防御工事。,,,,,,,,,,,,,,,,,,,,,,,
高爵重禄,gāo jué zhòng lù,爵：爵位，官爵；禄：俸禄。泛指爵位高，俸禄厚。,,,,,,,,,,,,,,,,,,,,,,,
高爵厚禄,gāo jué hòu lù,泛指爵位高，俸禄厚。同“高爵重禄”。,,,,,,,,,,,,,,,,,,,,,,,
高门大屋,gāo mén dà wū,高门：指富贵之家；大屋：高大的房屋。指豪门之家。,,,,,,,,,,,,,,,,,,,,,,,
高斋学士,gāo zhāi xué shì,南朝梁庾肩吾等十人的别号。,,,,,,,,,,,,,,,,,,,,,,,
高文典册,gāo wén diǎn cè,指封建朝廷的重要文书、诏令。,,,,,,,,,,,,,,,,,,,,,,,
高世骇俗,gāo shì hài sú,高世：超出世人；骇：惊吓，震惊。具有令一般人吃惊的才能。比喻才智超群。,,,,,,,,,,,,,,,,,,,,,,,
高才绝学,gāo cái jué xué,①犹言才学高超。②指才学高超的人。,,,,,,,,,,,,,,,,,,,,,,,
高文大册,gāo wén dà cè,原指朝廷发布的重要文书，如诏今制诰等。引申为经典性著述。,,,,,,,,,,,,,,,,,,,,,,,
高出一筹,gāo chū yī chóu,筹：筹码。比别人高出一个筹码。指比别人高明一些。,,,,,,,,,,,,,,,,,,,,,,,
高下在心,gāo xià zài xīn,高下：比喻伸和屈。原意是做事要斟酌情况，采取适当办法。后形容能胸有成竹地处理事情。,,,,,,,,,,,,,,,,,,,,,,,
高才捷足,gāo cái jié zú,才：才能；捷：迅速，快捷。形容人才能出众，行动快。,,,,,,,,,,,,,,,,,,,,,,,
高人雅士,gāo rén yǎ shì,高人：志趣、行为高尚的人，多指隐士；雅：风雅，儒雅。志行高尚、风格儒雅的人。,,,,,,,,,,,,,,,,,,,,,,,
高文典策,gāo wén diǎn cè,指封建朝廷的重要文书、诏令。同“高文典册”。,,,,,,,,,,,,,,,,,,,,,,,
高举远蹈,gāo jǔ yuǎn dǎo,举：起飞；蹈：踩上。指远离官场，隐居起来。,,,,,,,,,,,,,,,,,,,,,,,
高顾遐视,gāo gù xiá shì,向高远处看。意谓志向高远，傲视流俗。,,,,,,,,,,,,,,,,,,,,,,,
高岸深谷,gāo àn shēn gǔ,指幽僻的处所。形容幽峭深邃。也比喻事物的巨大变化。,,,,,,,,,,,,,,,,,,,,,,,
高头讲章,gāo tóu jiǎng zhāng,经书正文上端留有较宽空白，刊印讲解文字，这些文字称为“高头讲章”。后来泛指这类格式的经书。,,,,,,,,,,,,,,,,,,,,,,,
高自位置,gāo zì wèi zhì,比喻自己把自己看得很了不起。,,,,,,,,,,,,,,,,,,,,,,,
高唱入云,gāo chàng rù yún,原形容歌声嘹亮，直上云霄，后也形容一种论调或消息社会上传说很盛。,,,,,,,,,,,,,,,,,,,,,,,
高步阔视,gāo bù kuò shì,形容气慨不凡或态度傲慢。同“高视阔步”。,,,,,,,,,,,,,,,,,,,,,,,
高车驷马,gāo chē sì mǎ,四匹马驾驶的、车盖很高的车。旧时形容高官显贵的阔绰。,,,,,,,,,,,,,,,,,,,,,,,
高明远识,gāo míng yuǎn shí,高明：（见解或技能）高超。远识：远大的眼光。指见识高远。亦作“高明远见”。,,,,,,,,,,,,,,,,,,,,,,,
高睨大谈,gāo nì dà tán,睨：视。眼睛看着上面，在发议论。形容举动言论气慨不凡。,,,,,,,,,,,,,,,,,,,,,,,
高抬明镜,gāo tái míng jìng,秦始皇有一方镜，能照见人心等。比喻执法者判案公正严明。,,,,,,,,,,,,,,,,,,,,,,,
高悬秦镜,gāo xuán qín jìng,秦镜：秦始皇时的能照见人心善恶的镱子。高挂能照见人心善恶的镜子。后用以比喻官吏断案公正，执法严明。,,,,,,,,,,,,,,,,,,,,,,,
高官极品,gāo guān jí pǐn,品：等级、品级。官位居于最高的等级。,,,,,,,,,,,,,,,,,,,,,,,
高材疾足,gāo cái jí zú,高材：才能高；疾足：迈步快。形容人才能出众，行事敏捷。,,,,,,,,,,,,,,,,,,,,,,,
高鸟尽，良弓藏,gāo niǎo jìn，liáng gōng cáng,比喻功成事定之后，出力的人反而见弃，没有好下场。,,,,,,,,,,,,,,,,,,,,,,,
高情厚谊,gāo qíng hòu yì,谊：交情。高盛的情意，深厚的友谊。,,,,,,,,,,,,,,,,,,,,,,,
高才远识,gāo cái yuǎn shí,才能高超，见识深远。,,,,,,,,,,,,,,,,,,,,,,,
高见远识,gāo jiàn yuǎn shí,指见识高远。,,,,,,,,,,,,,,,,,,,,,,,
高自标树,gāo zì biāo shù,比喻自己把自己看得很了不起。同“高自标置”。,,,,,,,,,,,,,,,,,,,,,,,
高不辏低不就,gāo bù còu dī bù jiù,犹言高不成低不就。,,,,,,,,,,,,,,,,,,,,,,,
高人逸士,gāo rén yì shì,逸：隐逸。指人品清高脱俗，不贪慕虚名利禄的人。,,,,,,,,,,,,,,,,,,,,,,,
高居深拱,gāo jū shēn gǒng,指高居帝位，垂拱而治。,,,,,,,,,,,,,,,,,,,,,,,
高门大户,gāo mén dà hù,高门：旧时指富贵之家；大户：声势显赫的家族。有钱有势的人家。,,,,,,,,,,,,,,,,,,,,,,,
高不凑低不就,gāo bù còu dī bù jiù,犹言高不成低不就。,,,,,,,,,,,,,,,,,,,,,,,
高举深藏,gāo jǔ shēn cáng,指避世隐居。,,,,,,,,,,,,,,,,,,,,,,,
高官厚禄,gāo guān hòu lù,禄：俸禄。泛指职位高，待遇优。,,,,,,,,,,,,,,,,,,,,,,,
高阳酒徒,gāo yáng jiǔ tú,高阳：古乡名，在今河南杞县西南。秦末郦其食即此乡人，对刘邦自称“高阳酒徒”。用以指嗜酒而放荡不羁的人。,,,,,,,,,,,,,,,,,,,,,,,
高山仰之,gāo shān yǎng zhī,高山：比喻高尚的品德。比喻对高尚的品德的仰慕。同“高山仰止”。,,,,,,,,,,,,,,,,,,,,,,,
高节清风,gāo jié qīng fēng,高节：高尚的气节；清风：清廉的作风。气节高尚，作风清廉。比喻人品高洁。,,,,,,,,,,,,,,,,,,,,,,,
高情逸兴,gāo qíng yì xīng,清高超逸的情致。,,,,,,,,,,,,,,,,,,,,,,,
高下其手,gāo xià qí shǒu,犹言上下其手。比喻玩弄手法，串通做弊。,,,,,,,,,,,,,,,,,,,,,,,
高天厚地,gāo tiān hòu dì,①比喻长久。②比喻深重。,,,,,,,,,,,,,,,,,,,,,,,
高卧东山,gāo wò dōng shān,比喻隐居不仕，生活安闲。,,,,,,,,,,,,,,,,,,,,,,,
高飞远翔,gāo fēi yuǎn xiáng,飞得既高有远。比喻前程远大。,,,,,,,,,,,,,,,,,,,,,,,
高人一筹,gāo rén yī chóu,高人：比一般人高；筹：筹码。比一般人高出一个筹码。指胜过别人。,,,,,,,,,,,,,,,,,,,,,,,
高步云衢,gāo bù yún qú,步：行走；衢：大路；云衢：云中大路，比喻显位。原指官居显位。后也指科举登第。,,,,,,,,,,,,,,,,,,,,,,,
高人一等,gāo rén yī děng,比别人高出一个等级。指高过一般人。,,,,,,,,,,,,,,,,,,,,,,,
高风峻节,gāo fēng jùn jié,高风：纯洁清高的风格；峻节：坚定不移的节操。形容高尚坚贞的风骨节操。,,,,,,,,,,,,,,,,,,,,,,,
高飞远举,gāo fēi yuǎn jǔ,举：飞、去。飞得又高又远。比喻前程广大。,,,,,,,,,,,,,,,,,,,,,,,
高风劲节,gāo fēng jìng jié,形容高尚坚贞的风骨节操。同“高风峻节”。,,,,,,,,,,,,,,,,,,,,,,,
高不成，低不就,gāo bù chéng，dī bù jiù,高而合意的，做不到或得不到；做得了、能得到的，又认为低而不肯做或不肯要（多指选择工作或配偶）。,,,,,,,,,,,,,,,,,,,,,,,
高掌远蹠,,,,,,,,,,,,,,,,,,,,,,,,,
高遏行云,gāo è xíng yún,形容歌声高亢嘹亮。,,,,,,,,,,,,,,,,,,,,,,,
高才卓识,gāo cái zhuó shí,才能高超，见识深远。同“高才远识”。,,,,,,,,,,,,,,,,,,,,,,,
高掌远跖,gāo zhǎng yuǎn zhí,比喻开拓，开辟。,,,,,,,,,,,,,,,,,,,,,,,
高情远意,gāo qíng yuǎn yì,高尚的品格或情趣。同“高情远致”。,,,,,,,,,,,,,,,,,,,,,,,
高足弟子,gāo zú dì zǐ,高足：高才，称呼别人学生的敬辞。成绩优异的学生。,,,,,,,,,,,,,,,,,,,,,,,
高义薄云,gāo yì bó yún,薄：迫近。原指文章表达的内容很有意义。后形容人很讲义气。,,,,,,,,,,,,,,,,,,,,,,,
高鸟尽良弓藏,gāo niǎo jìn liáng gōng cáng,比喻功成事定之后，出力的人反而见弃，没有好下场。《文子·上德》：“狡兔得而獵犬烹，高鳥盡而良弓藏，名成功遂身退，天道然也。”《史记·淮阴侯列传》：“ 信 曰：‘果若人言，“狡兔死，良狗亨；高鳥盡，良弓藏；敵國破，謀臣亡。”天下已定，我固當亨！’”《晋书·刘牢之传》：“鄙語有之：‘高鳥盡，良弓藏；狡兔殫，獵犬烹。’故 文種 誅於 句踐 ， 韓 白 戮於 秦 漢 。”,,,,,,,,,,,,,,,,,,,,,,,
高才大学,gāo cái dà xué,高才：才能杰出。大学：学识渊博。才能高超，学识渊博。亦作“高才博学”、“高才硕学”。,,,,,,,,,,,,,,,,,,,,,,,
高识远见,gāo shí yuǎn jiàn,指见识高远。同“高见远识”。,,,,,,,,,,,,,,,,,,,,,,,
高凤自秽,gāo fèng zì huì,东汉高凤，字文通，执志不仕，太守连召请，恐不得免，自言本巫家，不应为吏，又诈与寡嫂讼田，遂不仕。后用为自诬之典。,,,,,,,,,,,,,,,,,,,,,,,
高自标置,gāo zì biāo zhì,标置：放在某种位置。比喻自己把自己看得很了不起。,,,,,,,,,,,,,,,,,,,,,,,
高冠博带,gāo guān bó dài,冠：帽子；博：大；带：衣带。戴着高大的帽子，系着宽阔的衣带。形容儒生的装束。也比喻穿着礼服。,,,,,,,,,,,,,,,,,,,,,,,
高步通衢,gāo bù tōng qú,衢：大路。原指官居显位。后也指科举登第。同“高步云衢”。,,,,,,,,,,,,,,,,,,,,,,,
开基创业,kāi jī chuàng yè,指开创帝业。,,,,,,,,,,,,,,,,,,,,,,,
开眉展眼,kāi méi zhǎn yǎn,高兴愉快的样子。,,,,,,,,,,,,,,,,,,,,,,,
开国功臣,kāi guó gōng chén,指为建立新的国家或朝代立下汗马功劳的人。,,,,,,,,,,,,,,,,,,,,,,,
开台锣鼓,kāi tái luó gǔ,比喻说话或写文章的开头部分。也比喻一个事件的开头。,,,,,,,,,,,,,,,,,,,,,,,
开雾睹天,kāi wù dǔ tiān,比喻使人豁然开朗。,,,,,,,,,,,,,,,,,,,,,,,
开怀畅饮,kāi huán chàng yǐn,开怀：心情无所拘束，十分畅快。比喻敞开胸怀，尽情饮酒。,,,,,,,,,,,,,,,,,,,,,,,
开科取士,kāi kē qǔ shì,科：科举考试。指旧举行科举考试以选取优异的士人。,,,,,,,,,,,,,,,,,,,,,,,
开山老祖,kāi shān lǎo zǔ,开山：指在名山创立寺院；老祖：第一代创业的人。原指开创寺院的和尚。后借指某一事业的创始人。,,,,,,,,,,,,,,,,,,,,,,,
开华结果,kāi huā jié guǒ,比喻修养、学习、工作等有了成绩，取得效果。,,,,,,,,,,,,,,,,,,,,,,,
开国元老,kāi guó yuán lǎo,元老：政界年辈资望高的人。指建国时资历声望高的人。,,,,,,,,,,,,,,,,,,,,,,,
开锣喝道,kāi luó hè dào,古代官吏出行时，衙役在前面敲锣，吆喝行人回避。亦比喻替人炫耀张扬。,,,,,,,,,,,,,,,,,,,,,,,
开疆展土,kāi jiāng zhǎn tǔ,开拓疆域，扩展领土。同“开疆拓土”。,,,,,,,,,,,,,,,,,,,,,,,
开口见胆,kāi kǒu jiàn dǎn,说话直爽，没有隐曲。同“开口见心”。,,,,,,,,,,,,,,,,,,,,,,,
开疆拓宇,kāi jiāng tuò yǔ,开拓疆域，扩展领土。同“开疆拓土”。,,,,,,,,,,,,,,,,,,,,,,,
开合自如,kāi hé zì rú,合：按照，适合；自如：不受阻碍和拘束。打开闭合不受拘束，形容按照自己的意愿办事。,,,,,,,,,,,,,,,,,,,,,,,
开阶立极,kāi jiē lì jí,旧指开创基业，建立统治。,,,,,,,,,,,,,,,,,,,,,,,
开基立业,kāi jī lì yè,开创基业，通常比喻旧时开国君主建立新的朝代或国家。,,,,,,,,,,,,,,,,,,,,,,,
开口见喉咙,kāi kǒu jiàn hóu lóng,犹言开口见心。说话直爽，没有隐曲。,,,,,,,,,,,,,,,,,,,,,,,
开利除害,kāi lì chú hài,犹言兴利除弊。兴办对国家人民有益利的事业，除去各种弊端。,,,,,,,,,,,,,,,,,,,,,,,
开眉笑眼,kāi méi xiào yǎn,高兴愉快的样子。同“开眉展眼”。,,,,,,,,,,,,,,,,,,,,,,,
开花结实,kāi huā jié shí,比喻修养、学习、工作等有了成绩，取得效果。同“开华结果”。,,,,,,,,,,,,,,,,,,,,,,,
开山始祖,kāi shān shǐ zǔ,原指开创寺院的和尚。后借指某一事业的创始人。同“开山祖师”。,,,,,,,,,,,,,,,,,,,,,,,
各色人等,gè sè rén děng,色：种类；人等：人们。社会上各种职业各个阶层的人们。,,,,,,,,,,,,,,,,,,,,,,,
各取所长,gè qǔ suǒ cháng,指要善于运用事物或人本身所具有的长处。,,,,,,,,,,,,,,,,,,,,,,,
各安生业,gè ān shēng yè,各自安于赖以生活的职业。生业：谋生之业。,,,,,,,,,,,,,,,,,,,,,,,
各色名样,gè sè gè yàng,色：种类。各种类别，各种式样。,,,,,,,,,,,,,,,,,,,,,,,
各有所短,gè yǒu suǒ duǎn,短：不足。各有各的不足。,,,,,,,,,,,,,,,,,,,,,,,
抱屈衔冤,bào qū xián yuān,抱屈：受委屈；衔冤：含冤。形容人遭受冤屈。,,,,,,,,,,,,,,,,,,,,,,,
抱冰公事,bào bīng gōng shì,公事：公务。指旧时官场中清苦的差使。,,,,,,,,,,,,,,,,,,,,,,,
抱恨黄泉,bào hèn huáng quán,黄泉：人死埋葬的地下，指阴间。心怀遗憾离开人世，死有遗恨。,,,,,,,,,,,,,,,,,,,,,,,
抱子弄孙,bào zǐ nòng sūn,弄：逗弄。意谓抱弄子孙，安享快乐。,,,,,,,,,,,,,,,,,,,,,,,
抱头大哭,bào tóu dà kū,形容非常伤心或很是感动的样子。,,,,,,,,,,,,,,,,,,,,,,,
抱令守律,bào lìng shǒu lǜ,死守着律令，不知变通。,,,,,,,,,,,,,,,,,,,,,,,
抱成一团,bào chéng yī tuán,保持一致，行动起来像一个人。形容关系极为亲密。,,,,,,,,,,,,,,,,,,,,,,,
七破八补,qī pò bā bǔ,形容衣物非常破旧。,,,,,,,,,,,,,,,,,,,,,,,
七损八伤,qī sǔn bā shāng,形容损伤惨重。,,,,,,,,,,,,,,,,,,,,,,,
七搭八搭,qī cháng bā dā,形容说话漫无边际，没有中心。纠缠；乱搭腔。,,,,,,,,,,,,,,,,,,,,,,,
七口八嘴,qī kǒu bā zuǐ,形容人多口杂。同“七嘴八舌”。,,,,,,,,,,,,,,,,,,,,,,,
七首八脚,qī shǒu bā jiǎo,形容慌张乱闯。,,,,,,,,,,,,,,,,,,,,,,,
七穿八烂,qī chuān bā làn,形容破烂不堪。,,,,,,,,,,,,,,,,,,,,,,,
七捞八攘,qī lāo bā rǎng,到处捞摸扰攘。形容思绪纷乱不宁。,,,,,,,,,,,,,,,,,,,,,,,
七疮八孔,qī chuāng bā kǒng,窟窿多。比喻经济上负债累累。,,,,,,,,,,,,,,,,,,,,,,,
七张八嘴,qī zhāng bā zuǐ,形容人多语杂。同“七嘴八张”。,,,,,,,,,,,,,,,,,,,,,,,
七搭八扯,qī dā bā chě,形容说话漫无边际，没有中心。纠缠；乱搭腔。同“七搭八搭”。,,,,,,,,,,,,,,,,,,,,,,,
七病八倒,qī bìng bā dǎo,形容体弱多病。,,,,,,,,,,,,,,,,,,,,,,,
七高八低,qī gāo bā dī,形容道路不平坦。,,,,,,,,,,,,,,,,,,,,,,,
七零八碎,qī líng bā suì,①形容残破不堪。②零星琐碎。③指零星的物品。,,,,,,,,,,,,,,,,,,,,,,,
七纵七禽,qī zòng qī qín,比喻善于运用策略，使对方心服。亦作“七纵七擒”。,,,,,,,,,,,,,,,,,,,,,,,
七行俱下,qī háng jù xià,读书，同时读七行。比喻非常聪明。,,,,,,,,,,,,,,,,,,,,,,,
七贞九烈,qī zhēn jiǔ liè,旧时形容妇女无比贞节刚烈，宁死不失身。,,,,,,,,,,,,,,,,,,,,,,,
七颠八倒,qī diān bā dǎo,形容十分凌乱。,,,,,,,,,,,,,,,,,,,,,,,
七病八痛,qī bìng bā tòng,泛指各种各样的病痛。,,,,,,,,,,,,,,,,,,,,,,,
七推八阻,qī tuī bā zǔ,比喻有意为难。,,,,,,,,,,,,,,,,,,,,,,,
七棱八瓣,qī léng bā bàn,比喻四分五裂。,,,,,,,,,,,,,,,,,,,,,,,
七嘴八张,qī zuǐ bā zhāng,形容人多语杂。,,,,,,,,,,,,,,,,,,,,,,,
七开八得,qī kāi bā dé,形容反反复复，十分周备。,,,,,,,,,,,,,,,,,,,,,,,
七湾八拐,qī wān bā guǎi,①多处弯曲，不断转变方向。②形容做事不直截了当。亦作“七弯八拐”。,,,,,,,,,,,,,,,,,,,,,,,
七孔生烟,qī kǒng shēng yān,形容气愤到极点。同“七窍生烟”。,,,,,,,,,,,,,,,,,,,,,,,
七湾八扭,qī wān bā niǔ,多处弯曲，不断转变方向。也形容做事不直截了当。同“七湾八拐”。,,,,,,,,,,,,,,,,,,,,,,,
七横八竖,qī héng bā shù,有的横，有的竖，杂乱无章。形容纵横杂乱。,,,,,,,,,,,,,,,,,,,,,,,
七长八短,qī cháng bā duǎn,形容高矮、长短不齐。也指不幸的事。,,,,,,,,,,,,,,,,,,,,,,,
七纵七擒,qī zòng qī qín,比喻善于运用策略，使对方心服。同“七纵七禽”。,,,,,,,,,,,,,,,,,,,,,,,
七穿八洞,qī chuān bā dòng,形容破旧不堪。,,,,,,,,,,,,,,,,,,,,,,,
七次量衣一次裁,qī cì liáng yī yī cì cái,比喻事先的调查研究工作做得十分充足。,,,,,,,,,,,,,,,,,,,,,,,
七损八益,qī sǔn bā yì,指女子月事宜以时下，男子精气宜于充盈。中医述人生长发育过程，女子以七为纪，男子以八为纪，故七指女，八指男。,,,,,,,,,,,,,,,,,,,,,,,
七子八壻,qī zǐ bā xù,唐 郭子仪 有子八人，壻七人，皆朝廷重官。见《旧唐书·郭子仪传》。后因以“七子八壻”形容子、婿众多。 明 高明 《琵琶记·蔡公逼试》：“我家中又没有七子八壻，只有一個孩兒，如何去得？” 明 高明 《琵琶记·蔡公逼试》：“你怎説這話？如今去赴選的，家中都有七子八壻麽？”,,,,,,,,,,,,,,,,,,,,,,,
七脚八手,qī jiǎo bā shǒu,形容动作忙乱，许多人一齐动手。亦作“七足八手”。,,,,,,,,,,,,,,,,,,,,,,,
七歪八扭,qī wāi bā niǔ,形容歪斜不正。,,,,,,,,,,,,,,,,,,,,,,,
七扭八歪,qī niǔ bā wāi,形容不端正。,,,,,,,,,,,,,,,,,,,,,,,
七男八婿,qī nán bā xù,形容子、婿众多。同“七子八婿”。,,,,,,,,,,,,,,,,,,,,,,,
七事八事,qī shì bā shì,形容事情多而杂乱。,,,,,,,,,,,,,,,,,,,,,,,
七了八当,qī le bā dāng,形容十分妥帖。,,,,,,,,,,,,,,,,,,,,,,,
七断八续,qī duàn bā sù,①形容散乱，不相照应。②断接之处甚多。形容十分破烂。,,,,,,,,,,,,,,,,,,,,,,,
七弯八拐,qī wān bā guǎi,多处弯曲，不断转变方向。也形容做事不直截了当。同“七湾八拐”。,,,,,,,,,,,,,,,,,,,,,,,
七老八倒,qī lǎo bā dǎo,形容年老体衰。,,,,,,,,,,,,,,,,,,,,,,,
七足八手,qī zú bā shǒu,形容慌张乱闯。同“七脚八手”。,,,,,,,,,,,,,,,,,,,,,,,
七郤八手,qī xì bā shǒu,亦作“七足八手”。形容动作忙乱，许多人一齐动手。,,,,,,,,,,,,,,,,,,,,,,,
七窝八代,qī wō bā dài,詈词。指全部眷属家族。,,,,,,,,,,,,,,,,,,,,,,,
七支八搭,qī zhī bā dā,①随意瞎扯。②指不团结。,,,,,,,,,,,,,,,,,,,,,,,
七生七死,qī shēng qī sǐ,佛数谓小乘初果者，尚须往返天上人间，受七度生死，才能证得阿罗汉果。同“七死七生”。,,,,,,,,,,,,,,,,,,,,,,,
七男八壻,qī nán bā xù,"同“七子八婿”。
明 高明 《琵琶记·蔡公逼试》：“娘年老，八十餘，眼兒昏又聾着兩耳，又没個七男八壻，只有一個孩兒，要供他甘旨。”",,,,,,,,,,,,,,,,,,,,,,,
七死八活,qī sǐ bā huó,如同多次死去活来一般。形容受尽痛苦。,,,,,,,,,,,,,,,,,,,,,,,
七慌八乱,qī huāng bā luàn,形容非常慌张混乱。,,,,,,,,,,,,,,,,,,,,,,,
七死七生,qī sǐ qī shēng,佛数谓小乘初果者，尚须往返天上人间，受七度生死，才能证得阿罗汉果。亦作“七生七死”。,,,,,,,,,,,,,,,,,,,,,,,
七舌八嘴,qī shé bā zuǐ,形容人多口杂。同“七嘴八舌”。,,,,,,,,,,,,,,,,,,,,,,,
七担八挪,qī dān bā nuó,指一再耽搁拖延。,,,,,,,,,,,,,,,,,,,,,,,
七窍冒火,qī qiào mào huǒ,形容气愤到极点。同“七窍生烟”。,,,,,,,,,,,,,,,,,,,,,,,
七拉八扯,qī lā bā chě,①指漫无边际地闲谈。②指乱拉来一大堆人。,,,,,,,,,,,,,,,,,,,,,,,
气涌如山,qì yǒng rú shān,形容恼怒到极点。,,,,,,,,,,,,,,,,,,,,,,,
气义相投,qì yì xiāng tóu,指志趣、情谊互相投合。,,,,,,,,,,,,,,,,,,,,,,,
气吞湖海,qì tūn hú hǎi,犹气吞山河。形容气魄很大。,,,,,,,,,,,,,,,,,,,,,,,
气忍声吞,qì rěn shēng tūn,受了气而勉强忍耐，不说什么话。形容窝囊。,,,,,,,,,,,,,,,,,,,,,,,
气壮河山,qì zhuàng hé shān,形容气概豪迈，使祖国山河因而更加壮丽。同“气壮山河”。,,,,,,,,,,,,,,,,,,,,,,,
气踰霄汉,qì yú xiāo hàn,正气昂扬，直冲云天。形容魄力、勇气非常大。霄汉，云霄和银河。《南史·齐纪上·高帝》：“公受命宗祊，精貫朝日，擁節和門，氣踰霄漢， 破釜 之捷，斬馘蔽野， 右梁 之戰，禽其渠帥，保境全人， 江陽 即序，此又公之功也。”,,,,,,,,,,,,,,,,,,,,,,,
气壮胆粗,qì zhuàng dǎn cū,气势壮、胆量大。形容无所畏惧。,,,,,,,,,,,,,,,,,,,,,,,
气壮理直,qì zhuàng lǐ zhí,指理由充分，说话有气势。,,,,,,,,,,,,,,,,,,,,,,,
气得志满,qì dé zhì mǎn,形容春风得意，心满意足的样子。,,,,,,,,,,,,,,,,,,,,,,,
气急败丧,qì jí bài sàng,形容十分荒张或恼怒。同“气急败坏”。,,,,,,,,,,,,,,,,,,,,,,,
气满志得,qì mǎn zhì dé,指志愿实现，心满意足。,,,,,,,,,,,,,,,,,,,,,,,
气断声吞,qì duàn shēng tūn,气出不来，话说不出。形容极度忧伤失望。,,,,,,,,,,,,,,,,,,,,,,,
气满志骄,qì mǎn zhì jiāo,指心满意得，骄傲自大。同“气充志骄”。,,,,,,,,,,,,,,,,,,,,,,,
气消胆夺,qì xiāo dǎn duó,形容畏惧到极点。,,,,,,,,,,,,,,,,,,,,,,,
气骄志满,qì jiāo zhì mǎn,指心满意得，骄傲自大。同“气充志骄”。,,,,,,,,,,,,,,,,,,,,,,,
悬灯结彩,xuán dēng jié cǎi,悬：挂；彩：彩球，彩带。挂着灯笼，系着彩球。形容节日、喜庆的景象。,,,,,,,,,,,,,,,,,,,,,,,
悬狟素飡,xuán huán sù kòu,比喻无功受禄。,,,,,,,,,,,,,,,,,,,,,,,
悬车告老,xuán chē gào lǎo,指告老引退，辞官家居。同“悬车致仕”。,,,,,,,,,,,,,,,,,,,,,,,
悬鼗建铎,xuán táo jiàn duó,鼗，俗称“拨浪鼓”。指听取臣民意见。,,,,,,,,,,,,,,,,,,,,,,,
悬兵束马,xuán bīng shù mǎ,形容险阻。同“悬车束马”。,,,,,,,,,,,,,,,,,,,,,,,
悬河注火,xuán hé zhù huǒ,指以河水倾泻于火。比喻以强大力量去消灭敌方。,,,,,,,,,,,,,,,,,,,,,,,
悬河泻火,xuán hé xiè huǒ,比喻以强大力量去消灭敌方。同“悬河注火”。,,,,,,,,,,,,,,,,,,,,,,,
悬崖转石,xuán yá zhuǎn shí,比喻形势发展迅猛。,,,,,,,,,,,,,,,,,,,,,,,
悬肠挂肚,xuán cháng guà dù,形容挂念之深切。,,,,,,,,,,,,,,,,,,,,,,,
悬崖絶壁,,,,,,,,,,,,,,,,,,,,,,,,,
三街六巷,sān jiē liù xiàng,泛指大街小巷。,,,,,,,,,,,,,,,,,,,,,,,
三窝两块,sān wō liǎng kuài,①指有多房妻妾。②指众多的子女。,,,,,,,,,,,,,,,,,,,,,,,
三拳二脚,sān quán èr jiǎo,形容不多几下拳打脚踢。《金瓶梅词话》第一回：“三拳二脚，和大蟲敵鬭，把大蟲登時打死了。”《何典》第二回：“也就經不起三拳兩脚，一樣跌倒地下，想《拳經》不起來了。”,,,,,,,,,,,,,,,,,,,,,,,
三百瓮虀,sān bǎi wèng jī,指长期以咸菜度日，生活清贫。虀，咸菜。三百瓮，极言其多，一时吃不完。 宋 赵与虤 《娱书堂诗话》卷上：“舊傳一貧士死，見陰吏，爲言‘當再生，汝有三百甕虀禄未盡。’ 陸放翁 《病愈》絶句云：‘鏡中無復舊朱顔，一笑衰翁乃爾頑。三百甕虀消未盡，不知更著幾年還？’戲用此事。”,,,,,,,,,,,,,,,,,,,,,,,
三好两歹,sān hǎo liǎng dǎi,身体三天好，两天不好。指时好时病。形容体弱。,,,,,,,,,,,,,,,,,,,,,,,
三头六证,sān tóu liù zhèng,指众多的人证。,,,,,,,,,,,,,,,,,,,,,,,
三头六面,sān tóu liù miàn,指当着众人或有关各方之面。,,,,,,,,,,,,,,,,,,,,,,,
三拳两脚,sān quán liǎng jiǎo,形容不多几下拳打脚踢。,,,,,,,,,,,,,,,,,,,,,,,
三头两面,sān tóu liǎng miàn,看对方的脸色而改变态度。比善于迎和奉承和玩弄两面手法。,,,,,,,,,,,,,,,,,,,,,,,
三头两日,sān tóu liǎng rì,三二天。形容时间相隔很近。,,,,,,,,,,,,,,,,,,,,,,,
三求四告,sān qiú sì gào,指再三求告。,,,,,,,,,,,,,,,,,,,,,,,
三街两市,sān jiē liǎng shì,泛称各街市。,,,,,,,,,,,,,,,,,,,,,,,
三首六臂,sān shǒu liù bì,神道的形状。后比喻神通广大，本领出众。同“三头六臂”。,,,,,,,,,,,,,,,,,,,,,,,
三魂出窍,sān hún chū qiào,形容害怕得不知所措。,,,,,,,,,,,,,,,,,,,,,,,
三灾八难,sān zāi bā nàn,比喻小孩生来多病。也形容经常遭遇不幸。,,,,,,,,,,,,,,,,,,,,,,,
